year,month,day,temp,humidity,sun,wind
2011,8,24,32.2,86,2.7,3.3
2011,8,25,32.6,84,6.8,3
2011,8,26,31.1,85,4.2,2.2
2011,8,27,33.6,82,8.4,2.9
2011,8,28,33.6,78,8.3,2.6
2011,8,29,34.5,70,12.1,2.9
2011,8,30,33.3,73,11.5,3.2
2011,8,31,33,79,10.2,3.4
2011,9,1,32.8,79,8.4,4.2
2011,9,2,32,80,3,8.8
2011,9,3,27.1,87,0,10.5
2011,9,4,27.4,86,0.1,7
2011,9,5,27.9,77,5.1,4.9
2011,9,6,29.4,68,12,2.4
2011,9,7,30.4,67,12,2.4
2011,9,8,31.9,64,11,2.3
2011,9,9,31.5,72,3.7,2
2011,9,10,32.7,78,6,2.2
2011,9,11,34,73,8.7,2.4
2011,9,12,33,65,10.8,2.7
2011,9,13,33,71,10.3,2.3
2011,9,14,33.1,68,11.6,2.6
2011,9,15,34.8,60,11.4,2.6
2011,9,16,30.1,71,1.2,2.3
2011,9,17,33.7,75,5.5,2.6
2011,9,18,29.2,89,0.1,3.8
2011,9,19,24,88,0,5.7
2011,9,20,22,92,0,6.5
2011,9,21,23.3,78,0.1,10.1
2011,9,22,24.6,56,8.1,5.6
2011,9,23,26.2,62,11.4,2.6
2011,9,24,27.4,55,10.7,2.5
2011,9,25,26.9,61,8.1,2.8
2011,9,26,26.8,68,3.9,2.3
2011,9,27,28.8,73,6.2,2.7
2011,9,28,28.8,75,7,2.2
2011,9,29,29.4,70,1,2.6
2011,9,30,26,76,0,3.3
2012,5,1,25.8,75,0.7,2.1
2012,5,2,20.9,90,0,3.8
2012,5,3,18.6,91,0,4.5
2012,5,4,20.4,78,6,4
2012,5,5,28.3,51,12.1,3.4
2012,5,6,26.2,47,9.2,3
2012,5,7,27.8,64,6.4,2.8
2012,5,8,27,63,4.3,3
2012,5,9,24.8,73,11.6,3.6
2012,5,10,22.1,70,6.4,5.4
2012,5,11,20.4,60,10,5.9
2012,5,12,20.8,59,12.7,3.9
2012,5,13,23.2,63,3.2,1.9
2012,5,14,23.9,69,0.1,2.8
2012,5,15,23,84,1.7,2.6
2012,5,16,28.1,54,9.8,2.7
2012,5,17,26.2,44,6.4,3.5
2012,5,18,23.7,59,12.2,4.1
2012,5,19,23.6,60,4.2,2
2012,5,20,25.4,60,1.1,1.9
2012,5,21,23,73,2.1,3
2012,5,22,25.2,70,12.6,3.2
