year,month,day,temp,humidity,sun,wind
2011,8,3,29.3,76,0.9,2
2011,8,4,31.1,73,5.5,2.6
2011,8,5,31.2,74,3.4,3.2
2011,8,6,32.3,70,6.4,2.2
2011,8,7,34.5,70,7.2,2.1
2011,8,8,33.2,67,9.4,2.5
2011,8,9,33.9,66,9.9,2.6
2011,8,10,34.6,67,12.4,3.2
2011,8,11,35.2,67,8.4,2.4
2011,8,12,35.1,58,6.6,2.1
2011,8,13,34.5,66,9.7,2.8
2011,8,14,33.6,68,6.5,2.7
2011,8,15,33.2,63,9.4,3.1
2011,8,16,33.6,66,7.6,2.7
2011,8,17,33.8,64,8.7,3.1
2011,8,18,36.1,59,10.8,3.7
2011,8,19,30.9,77,0.3,2.9
2011,8,20,25.8,72,0,2.1
2011,8,21,23.5,86,0,2
2011,8,22,22.9,85,0,1.8
2011,8,23,30.9,78,4.8,2.7
2011,8,24,32,72,6,3.7
2011,8,25,29.3,77,0.4,4
2011,8,26,31.9,78,3.6,2.4
2011,8,27,27.5,77,0.1,2.5
2011,8,28,29.8,68,8.6,2
2011,8,29,29.8,70,7.4,2.6
2011,8,30,31.7,65,10.9,2.9
2011,8,31,30.4,75,2.1,2.6
2011,9,1,31.9,75,0.8,3.2
2011,9,2,31.9,75,4.1,4.7
2011,9,3,30.4,74,2.2,6.5
2011,9,4,29.4,73,3,4.8
2011,9,5,29,76,1.1,3
2011,9,6,29.3,70,1.9,2.8
2011,9,7,29.4,60,9.2,2.5
2011,9,8,29.7,65,10.4,3.1
2011,9,9,31.4,65,6,3.2
2011,9,10,32.3,69,9.9,2.9
2011,9,11,30.9,72,6.1,2.9
2011,9,12,32.5,66,10.7,3.3
2011,9,13,32.3,66,10.4,3.7
2011,9,14,32.3,66,8.3,2.9
2011,9,15,32.4,66,8.2,3.5
2011,9,16,31.7,68,6.3,4
2011,9,17,31.4,73,4.5,5.1
2011,9,18,31.7,66,11.3,4.3
2011,9,19,31.1,72,3.5,3
2011,9,20,21.5,86,0,2.3
2011,9,21,26.3,82,0,5.9
2011,9,22,29.5,69,5.7,2.8
2011,9,23,22.5,61,0.8,2.1
2011,9,24,24.8,51,8.8,2.7
2011,9,25,23.5,59,3.9,2.3
2011,9,26,20.2,68,0,2.1
2011,9,27,23.7,61,4.4,2.9
